Trade Date,Exchange Code,Asset Class,Product Code,Clearing Code,Product Description,Product Type,Underlying Product Code,Put/Call,Strike Price,Contract Year,Contract Month,Contract Day,Settlement,Settlement Cabinet Indicator,Open Interest,Total Volume,Globex Volume,Floor Volume,PNT Volume,Block Volume,EFP Volume,EOO Volume,EFR Volume,EFS Volume,EFB Volume,EFM Volume,SUB Volume,OPNT Volume,TAS Volume,TAS Block Volume,TAM Singapore Volume,TAM Singapore Block Volume,TAM London Volume,TAM London Block Volume,Globex Open Price,Globex Open Price Bid/Ask Indicator,Globex Open Price Cabinet Indicator,Globex High Price,Globex High Price Bid/Ask Indicator,Globex High Price Cabinet Indicator,Globex Low Price,Globex Low Price Bid/Ask Indicator,Globex Low Price Cabinet Indicator,Globex Close Price,Globex Close Price Bid/Ask Indicator,Globex Close Price Cabinet Indicator,Floor Open Price,Floor Open Price Bid/Ask Indicator,Floor Open Price Cabinet Indicator,Floor Open Second Price,Floor Open Second Price Bid/Ask Indicator,Floor High Price,Floor High Price Bid/Ask Indicator,Floor High Price Cabinet Indicator,Floor Low Price,Floor Low Price Bid/Ask Indicator,Floor Low Price Cabinet Indicator,Floor Close Price,Floor Close Price Bid/Ask Indicator,Floor Close Price Cabinet Indicator,Floor Close Second Price,Floor Close Second Price Bid/Ask Indicator,Floor Post-Close Price,Floor Post-Close Price Bid/Ask Indicator,Floor Post-Close Second Price,Floor Post-Close Second Price Bid/Ask Indicator,Delta,Implied Volatility,Last Trade Date
20150623,"XNYM","ENERGY","7E","7E","ARGUS PROPAN FAR EST INDEX","F","","","","2016","12","00",488.577,"","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","20161230",
20150624,"XNYM","ENERGY","7E","7E","ARGUS PROPAN FAR EST INDEX","F","","","","2015","06","00",496.52,"","121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","20150630",
20150624,"XNYM","ENERGY","7E","7E","ARGUS PROPAN FAR EST INDEX","F","","","","2015","07","00",494.943,"","96","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","20150731",
20150624,"XNYM","ENERGY","7E","7E","ARGUS PROPAN FAR EST INDEX","F","","","","2015","08","00",494.977,"","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","20150831",
20150624,"XNYM","ENERGY","7E","7E","ARGUS PROPAN FAR EST INDEX","F","","","","2015","09","00",498.56,"","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","20150930",
20150624,"XNYM","ENERGY","7E","7E","ARGUS PROPAN FAR EST INDEX","F","","","","2015","10","00",502.973,"","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","20151030",
20150624,"XNYM","ENERGY","7E","7E","ARGUS PROPAN FAR EST INDEX","F","","","","2015","11","00",507.303,"","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","20151130",
20150624,"XNYM","ENERGY","7E","7E","ARGUS PROPAN FAR EST INDEX","F","","","","2015","12","00",511.59,"","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","20151231",
20150624,"XNYM","ENERGY","7E","7E","ARGUS PROPAN FAR EST INDEX","F","","","","2016","01","00",509.16,"","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","20160129",
20150624,"XNYM","ENERGY","7E","7E","ARGUS PROPAN FAR EST INDEX","F","","","","2016","02","00",497.76,"","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","20160229",
20150624,"XNYM","ENERGY","7E","7E","ARGUS PROPAN FAR EST INDEX","F","","","","2016","03","00",479.53,"","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","20160331",
20150624,"XNYM","ENERGY","7E","7E","ARGUS PROPAN FAR EST INDEX","F","","","","2016","04","00",462.85,"","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","20160429",
20150624,"XNYM","ENERGY","7E","7E","ARGUS PROPAN FAR EST INDEX","F","","","","2016","05","00",454.76,"","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","20160531",
